time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,school_phase,NC_year_admission,admission_numbers,applications_received,online_applications,online_apps_percent,no_of_preferences,first_preference_offers,first_preference_offers_percent,second_preference_offers,second_preference_offers_percent,third_preference_offers,third_preference_offers_percent,one_of_the_three_preference_offers,one_of_the_three_preference_offers_percent,preferred_school_offer,preferred_school_offer_percent,non_preferred_offer,non_preferred_offer_percent,no_offer,no_offer_percent,schools_in_la_offer,schools_in_la_offer_percent,schools_in_another_la_offer,schools_in_another_la_offer_percent,offers_to_nonapplicants
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000012,341,Liverpool,Primary,R,5808,5067,4403,86.89559897,3,4462,88.05999605,308,6.078547464,113,2.23011644,4883,96.36865996,4884,96.3883955,183,3.6116045,0,0,4867,96.05289126,200,3.947108743,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000013,342,St. Helens,Primary,R,2260,2021,1540,76.19990104,3,1830,90.54923305,101,4.997525977,28,1.385452746,1959,96.93221178,1959,96.93221178,62,3.067788224,0,0,1972,97.57545769,49,2.424542306,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000014,343,Sefton,Primary,R,3185,2928,2389,81.59153005,3,2620,89.48087432,174,5.942622951,36,1.229508197,2830,96.65300546,2830,96.65300546,92,3.142076503,6,0.204918033,2862,97.94661191,60,2.05338809,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000015,344,Wirral,Primary,R,3960,3752,3216,85.71428571,3,3344,89.12579957,211,5.623667377,65,1.732409382,3620,96.48187633,3620,96.48187633,132,3.518123667,0,0,3744,99.78678038,8,0.213219616,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000001,350,Bolton,Primary,R,4181,3527,2947,83.55542954,3,3192,90.50184293,213,6.039126737,48,1.360929969,3453,97.90189963,3453,97.90189963,70,1.984689538,4,0.113410831,3507,98.34548514,59,1.654514863,43
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000002,351,Bury,Primary,R,2306,2263,1848,81.66151127,3,1918,84.75475033,164,7.247017234,62,2.739726027,2144,94.74149359,2144,94.74149359,80,3.535130358,39,1.723376049,2142,94.52780229,124,5.472197705,42
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000003,352,Manchester,Primary,R,7395,7052,4971,70.49064095,6,6167,87.45036869,440,6.239364719,142,2.013613159,6749,95.70334657,6793,96.32728304,259,3.67271696,0,0,6697,94.9659671,355,5.034032898,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000004,353,Oldham,Primary,R,3772,3188,3184,99.87452949,6,2882,90.40150565,145,4.548306148,37,1.160602258,3064,96.11041405,3069,96.2672522,112,3.513174404,7,0.2195734,3186,98.69888476,42,1.301115242,47
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000005,354,Rochdale,Primary,R,3064,2852,2254,79.03225806,3,2534,88.84992987,140,4.908835905,64,2.244039271,2738,96.00280505,2738,96.00280505,110,3.856942496,4,0.140252454,2781,97.64747191,67,2.35252809,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000006,355,Salford,Primary,R,3310,3048,2168,71.12860892,6,2585,84.80971129,171,5.61023622,58,1.902887139,2814,92.32283465,2840,93.17585302,170,5.577427822,38,1.24671916,2948,97.94019934,62,2.059800664,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000007,356,Stockport,Primary,R,5317,3348,3308,98.80525687,6,2934,87.6344086,196,5.854241338,81,2.419354839,3211,95.90800478,3242,96.8339307,104,3.106332139,2,0.059737157,3300,98.30205541,57,1.697944593,11
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000008,357,Tameside,Primary,R,3190,2801,2786,99.46447697,6,2464,87.96858265,171,6.104962513,44,1.570867547,2679,95.64441271,2704,96.53695109,97,3.463048911,0,0,2739,97.78650482,62,2.21349518,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000009,358,Trafford,Primary,R,3045,3017,2666,88.36592642,5,2628,87.10639708,194,6.430228704,63,2.088167053,2885,95.62479284,2936,97.31521379,81,2.684786211,0,0,2934,97.24892277,83,2.751077229,0
201516,Academic year,Local authority,E92000001,England,E12000002,NORTH WEST,E08000010,359,Wigan,Primary,R,3929,3836,2079,54.19708029,3,3399,88.60792492,244,6.360792492,54,1.407716371,3697,96.37643379,3697,96.37643379,133,3.467153285,6,0.15641293,3731,97.4151436,99,2.584856397,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000016,370,Barnsley,Primary,R,3029,2766,2171,78.48879248,3,2505,90.56399132,125,4.519161244,33,1.193058568,2663,96.27621114,2663,96.27621114,103,3.723788865,0,0,2700,97.61388286,66,2.386117137,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000017,371,Doncaster,Primary,R,4236,3474,2808,80.82901554,3,3272,94.18537709,90,2.590673575,27,0.777202073,3389,97.55325273,3389,97.55325273,85,2.446747265,0,0,3447,99.22279793,27,0.777202073,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000018,372,Rotherham,Primary,R,3726,3148,543,17.24904701,3,2961,94.05972046,123,3.907242694,19,0.603557814,3103,98.57052097,3103,98.57052097,45,1.429479034,0,0,3121,99.14231258,27,0.857687421,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000019,373,Sheffield,Primary,R,6808,6164,3731,60.52887735,3,5539,89.86048021,366,5.93770279,74,1.200519143,5979,96.99870214,5979,96.99870214,185,3.001297859,0,0,6095,98.88059701,69,1.119402985,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000032,380,Bradford,Primary,R,8338,8020,5611,69.96259352,5,6883,85.82294264,543,6.770573566,197,2.456359102,7623,95.04987531,7734,96.43391521,285,3.55361596,1,0.012468828,7844,97.817683,175,2.182316997,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000033,381,Calderdale,Primary,R,2999,2412,1035,42.91044776,5,2199,91.16915423,139,5.762852405,22,0.912106136,2360,97.84411277,2372,98.34162521,37,1.533996683,3,0.124378109,2395,99.41884599,14,0.581154006,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000034,382,Kirklees,Primary,R,5856,5467,1984,36.29047009,3,4952,90.57984269,258,4.719224438,101,1.847448326,5311,97.14651546,5311,97.14651546,145,2.6522773,11,0.201207243,5411,98.2389252,97,1.7610748,52
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000035,383,Leeds,Primary,R,10224,9712,7410,76.29736409,5,8266,85.11120264,584,6.013179572,199,2.049011532,9049,93.17339374,9169,94.40897858,543,5.591021417,0,0,9654,99.40280066,58,0.597199341,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E08000036,384,Wakefield,Primary,R,4311,3875,2092,53.98709677,3,3576,92.28387097,148,3.819354839,31,0.8,3755,96.90322581,3755,96.90322581,119,3.070967742,1,0.025806452,3842,98.63928113,53,1.36071887,21
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000020,390,Gateshead,Primary,R,2441,2159,1690,78.27698008,3,1984,91.89439555,108,5.002315887,21,0.972672534,2113,97.86938397,2113,97.86938397,46,2.130616026,0,0,2162,99.03802107,21,0.961978928,24
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000021,391,Newcastle upon Tyne,Primary,R,3398,3169,2606,82.23414326,4,2677,84.47459766,212,6.68980751,81,2.55601136,2970,93.72041654,3004,94.79331019,164,5.175134112,1,0.031555696,3061,96.62247475,107,3.377525253,0
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000022,392,North Tyneside,Primary,R,2540,2331,1959,84.04118404,3,2128,91.29129129,107,4.59030459,29,1.244101244,2264,97.12569713,2264,97.12569713,63,2.702702703,4,0.171600172,2351,97.83603829,52,2.163961715,76
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000023,393,South Tyneside,Primary,R,1753,1552,1381,88.98195876,3,1397,90.0128866,74,4.768041237,22,1.417525773,1493,96.19845361,1493,96.19845361,58,3.737113402,1,0.06443299,1616,99.08031882,15,0.919681177,80
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E08000024,394,Sunderland,Primary,R,3380,2851,2625,92.07295686,3,2687,94.24763241,98,3.437390389,13,0.455980358,2798,98.14100316,2798,98.14100316,0,0,53,1.858996843,2767,98.89206576,31,1.107934239,0
201516,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000022,800,Bath and North East Somerset,Primary,R,2180,1866,1661,89.01393355,3,1712,91.74705252,96,5.144694534,22,1.178992497,1830,98.07073955,1830,98.07073955,36,1.92926045,0,0,1816,97.3204716,50,2.679528403,0
201516,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000023,801,"Bristol, City of",Primary,R,5867,5455,5172,94.81209899,3,4594,84.21631531,459,8.414298808,164,3.006416132,5217,95.63703025,5217,95.63703025,238,4.362969753,0,0,5266,96.53528873,189,3.464711274,0
201516,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000024,802,North Somerset,Primary,R,2570,2465,2282,92.57606491,3,2116,85.84178499,168,6.815415822,69,2.799188641,2353,95.45638945,2353,95.45638945,110,4.462474645,2,0.081135903,2437,98.94437678,26,1.055623224,0
201516,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000025,803,South Gloucestershire,Primary,R,3735,3209,3004,93.61171705,3,2901,90.40199439,174,5.422249922,61,1.900903708,3136,97.72514802,3136,97.72514802,73,2.274851979,0,0,3160,98.47304456,49,1.526955438,0
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000001,805,Hartlepool,Primary,R,1252,1189,592,49.78973928,3,1085,91.25315391,45,3.784693019,14,1.17746005,1144,96.21530698,1144,96.21530698,45,3.784693019,0,0,1200,99.75062344,3,0.249376559,14
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000002,806,Middlesbrough,Primary,R,2019,2057,877,42.6349052,3,1906,92.65921245,75,3.646086534,16,0.777831794,1997,97.08313077,1999,97.18035975,53,2.576567817,5,0.243072436,1992,96.84005834,65,3.159941663,5
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000003,807,Redcar and Cleveland,Primary,R,1938,1584,1330,83.96464646,3,1502,94.82323232,37,2.335858586,6,0.378787879,1545,97.53787879,1545,97.53787879,36,2.272727273,3,0.189393939,1569,98.36990596,26,1.630094044,14
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000004,808,Stockton-on-Tees,Primary,R,2821,2468,2072,83.95461912,3,2309,93.55753647,83,3.363047002,13,0.526742301,2405,97.44732577,2405,97.44732577,59,2.390599676,4,0.162074554,2451,99.4724026,13,0.527597403,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000010,810,"Kingston Upon Hull, City of",Primary,R,3580,3434,998,29.062318,3,3158,91.96272568,165,4.804892254,30,0.873616773,3353,97.64123471,3354,97.67035527,76,2.213162493,4,0.116482236,3259,95.01457726,171,4.985422741,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000011,811,East Riding of Yorkshire,Primary,R,4065,3187,2437,76.46689677,3,3031,95.10511453,92,2.88672733,2,0.062754942,3125,98.0545968,3125,98.0545968,62,1.945403201,0,0,3152,98.90178852,35,1.098211484,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000012,812,North East Lincolnshire,Primary,R,2184,1815,509,28.04407713,3,1735,95.5922865,54,2.975206612,6,0.330578512,1795,98.89807163,1795,98.89807163,20,1.101928375,0,0,1802,99.28374656,13,0.716253444,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000013,813,North Lincolnshire,Primary,R,2167,1921,1365,71.05674128,3,1806,94.01353462,46,2.394586153,11,0.572618428,1863,96.9807392,1863,96.9807392,58,3.019260802,0,0,1902,99.01093181,19,0.989068194,0
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E10000023,815,North Yorkshire,Primary,R,7109,5693,5416,95.13437555,5,5365,94.23853856,162,2.845599859,41,0.72018268,5568,97.8043211,5581,98.0326717,112,1.967328298,0,0,5646,98.63731656,78,1.362683438,31
201516,Academic year,Local authority,E92000001,England,E12000003,YORKSHIRE AND THE HUMBER,E06000014,816,York,Primary,R,2118,1980,1764,89.09090909,5,1827,92.27272727,83,4.191919192,26,1.313131313,1936,97.77777778,1943,98.13131313,30,1.515151515,7,0.353535354,1951,98.88494678,22,1.115053218,0
201516,Academic year,Local authority,E92000001,England,E12000006,EAST OF ENGLAND,E06000032,821,Luton,Primary,R,3474,3197,2188,68.43916171,3,2941,91.99249296,170,5.317485142,35,1.094776353,3146,98.40475446,3146,98.40475446,48,1.50140757,3,0.093837973,3100,97.05698184,94,2.943018159,0
201516,Academic year,Local authority,E92000001,England,E12000006,EAST OF ENGLAND,E06000055,822,Bedford,Primary,R,2357,2079,1569,75.46897547,4,1909,91.82299182,107,5.146705147,25,1.202501203,2041,98.17219817,2044,98.31649832,31,1.491101491,4,0.192400192,2044,98.5060241,31,1.493975904,0
201516,Academic year,Local authority,E92000001,England,E12000006,EAST OF ENGLAND,E06000056,823,Central Bedfordshire,Primary,R,4023,3425,2946,86.01459854,3,3148,91.91240876,129,3.766423358,38,1.109489051,3315,96.78832117,3315,96.78832117,95,2.773722628,15,0.437956204,3297,96.68621701,113,3.313782991,0
201516,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E10000002,825,Buckinghamshire,Primary,R,6788,6279,5957,94.87179487,4,5271,83.94648829,461,7.341933429,145,2.309284918,5877,93.59770664,5966,95.0151298,308,4.905239688,5,0.079630514,6164,98.24673255,110,1.753267453,0
201516,Academic year,Local authority,E92000001,England,E12000008,SOUTH EAST,E06000042,826,Milton Keynes,Primary,R,4124,3977,3540,89.01181795,3,3504,88.10661302,245,6.160422429,100,2.514458134,3849,96.78149359,3849,96.78149359,128,3.218506412,0,0,3852,96.85692733,125,3.143072668,0
201516,Academic year,Local authority,E92000001,England,E12000004,EAST MIDLANDS,E10000007,830,Derbyshire,Primary,R,9690,8110,8093,99.79038224,3,7661,94.46362515,309,3.810110974,49,0.604192355,8019,98.87792848,8019,98.87792848,91,1.122071517,0,0,7946,97.97780518,164,2.022194821,0
201516,Academic year,Local authority,E92000001,England,E12000004,EAST MIDLANDS,E06000015,831,Derby,Primary,R,3559,3145,2321,73.79968203,3,2779,88.36248013,214,6.80445151,63,2.00317965,3056,97.17011129,3056,97.17011129,85,2.702702703,4,0.12718601,3110,97.73727216,72,2.262727844,41
201516,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E10000009,835,Dorset,Primary,R,4498,3887,3431,88.2685876,3,3581,92.12760484,178,4.579367121,42,1.080524826,3801,97.78749678,3801,97.78749678,78,2.006688963,8,0.205814253,3780,97.44779582,99,2.552204176,0
201516,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000029,836,Poole,Primary,R,1800,1636,1340,81.90709046,3,1408,86.06356968,111,6.784841076,43,2.628361858,1562,95.47677262,1562,95.47677262,73,4.462102689,1,0.061124694,1569,95.96330275,66,4.036697248,0
201516,Academic year,Local authority,E92000001,England,E12000009,SOUTH WEST,E06000028,837,Bournemouth,Primary,R,2156,2061,1685,81.75642892,3,1626,78.8937409,209,10.14070839,85,4.124211548,1920,93.15866084,2023,98.15623484,30,1.455604076,8,0.388161087,2004,97.6132489,49,2.386751096,0
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000047,840,Durham,Primary,R,6446,5186,4427,85.36444273,3,4813,92.80755881,204,3.933667567,43,0.829155418,5060,97.5703818,5060,97.5703818,125,2.410335519,1,0.019282684,5099,98.34136933,86,1.658630665,0
201516,Academic year,Local authority,E92000001,England,E12000001,NORTH EAST,E06000005,841,Darlington,Primary,R,1298,1286,779,60.57542768,5,1135,88.25816485,83,6.454121306,17,1.32192846,1235,96.03421462,1248,97.04510109,32,2.488335925,6,0.466562986,1257,98.203125,23,1.796875,0
